Date,Provinces and Territories,Total cases,Total deaths,Total recovered,New cases,New deaths,New recovered
2020-04-09,Ontario,5759,200,0,483,47,0
2020-04-10,Ontario,6237,222,0,478,22,0
2020-04-11,Ontario,6648,253,0,411,31,0
2020-04-12,Ontario,7049,274,0,401,21,0
2020-04-13,Ontario,7470,291,0,421,17,0
2020-04-14,Ontario,7953,334,0,483,43,0
2020-04-15,Ontario,8447,385,0,494,51,0
2020-04-16,Ontario,9840,490,0,1393,105,0
2020-04-17,Ontario,10456,524,0,616,34,0
2020-04-18,Ontario,11013,564,0,557,40,0
2020-04-19,Ontario,11561,591,0,548,27,0
2020-04-20,Ontario,12063,624,0,502,33,0
2020-04-21,Ontario,12715,694,0,652,70,0
2020-04-22,Ontario,13718,762,0,1003,68,0
2020-04-23,Ontario,14068,806,0,350,44,0
2020-04-24,Ontario,14550,862,0,482,56,0
2020-04-25,Ontario,15012,916,0,462,54,0
2020-04-26,Ontario,15568,960,0,556,44,0
2020-04-27,Ontario,15970,1023,0,402,63,0
2020-04-28,Ontario,16500,1072,0,530,49,0
2020-04-29,Ontario,16978,1153,0,478,81,0
2020-04-30,Ontario,17395,1205,0,417,52,0
2020-05-01,Ontario,17880,1265,0,485,60,0
2020-05-02,Ontario,18321,1292,0,441,27,0
2020-05-03,Ontario,18574,1326,0,253,34,0
2020-05-04,Ontario,19097,1446,0,523,120,0
2020-05-05,Ontario,19468,1505,0,371,59,0
2020-05-06,Ontario,19910,1560,0,442,55,0
2020-05-07,Ontario,20388,1607,0,478,47,0
2020-05-08,Ontario,20826,1665,0,438,58,0
2020-05-09,Ontario,21148,1726,0,322,61,0
2020-05-10,Ontario,21469,1751,0,321,25,0
2020-05-11,Ontario,21817,1788,0,348,37,0
2020-05-12,Ontario,22158,1852,0,341,64,0
2020-05-13,Ontario,22516,1883,0,358,31,0
2020-05-14,Ontario,22865,1915,0,349,32,0
2020-05-15,Ontario,23258,1939,0,393,24,0
2020-05-16,Ontario,23645,1976,0,387,37,0
2020-05-17,Ontario,23974,1999,0,329,23,0
2020-05-18,Ontario,24286,2019,0,312,20,0
2020-05-19,Ontario,24755,2032,0,469,13,0
2020-05-20,Ontario,25197,2079,0,442,47,0
2020-05-21,Ontario,25595,2106,0,398,27,0
2020-05-22,Ontario,26085,2129,0,490,23,0
2020-05-23,Ontario,26560,2157,0,475,28,0
2020-05-24,Ontario,26897,2181,0,337,24,0
2020-05-25,Ontario,27302,2210,0,405,29,0
2020-05-26,Ontario,27624,2235,0,322,25,0
2020-05-27,Ontario,27943,2264,0,319,29,0
2020-05-28,Ontario,28320,2292,0,377,28,0
2020-05-29,Ontario,28700,2313,0,380,21,0
2020-05-30,Ontario,29023,2332,0,323,19,0
2020-05-31,Ontario,29390,2344,0,367,12,0
2020-06-01,Ontario,29845,2353,0,455,9,0
2020-06-02,Ontario,30259,2375,0,414,22,0
2020-06-03,Ontario,30603,2392,0,344,17,0
2020-06-04,Ontario,30946,2436,0,343,44,0
2020-06-05,Ontario,31359,2446,0,413,10,0
2020-06-06,Ontario,31620,2483,0,261,37,0
2020-06-07,Ontario,32096,2502,0,476,19,0
2020-06-08,Ontario,32395,2524,0,299,22,0
2020-06-09,Ontario,32678,2536,0,283,12,0
2020-06-10,Ontario,32936,2552,0,258,16,0
2020-06-11,Ontario,33173,2563,0,237,11,0
2020-06-12,Ontario,33378,2573,0,205,10,0
2020-06-13,Ontario,33625,2582,0,247,9,0
2020-06-14,Ontario,33806,2590,0,181,8,0
2020-06-15,Ontario,33986,2579,0,180,0,0
2020-06-16,Ontario,34174,2595,0,188,16,0
2020-06-17,Ontario,34382,2607,0,208,12,0
2020-06-18,Ontario,34574,2613,0,192,6,0
2020-06-19,Ontario,34780,2625,0,206,12,0
2020-06-20,Ontario,35044,2650,0,264,25,0
2020-06-21,Ontario,35217,2657,0,173,7,0
2020-06-22,Ontario,35418,2666,0,201,9,0
2020-06-23,Ontario,35657,2676,0,239,10,0
2020-06-24,Ontario,35861,2690,0,204,14,0
2020-06-25,Ontario,36046,2703,0,185,13,0
2020-06-26,Ontario,36151,2706,0,105,3,0
2020-06-27,Ontario,36322,2711,0,171,5,0
2020-06-28,Ontario,36597,2717,0,275,6,0
2020-06-29,Ontario,36823,2726,0,226,9,0
2020-06-30,Ontario,36961,2730,0,138,4,0
2020-07-01,Ontario,37085,2734,0,124,4,0
2020-07-02,Ontario,37242,2737,0,157,3,0
2020-07-03,Ontario,37407,2740,0,165,3,0
2020-07-04,Ontario,37525,2744,0,118,4,0
2020-07-05,Ontario,37653,2743,0,128,0,0
2020-07-06,Ontario,37829,2743,0,176,0,0
2020-07-07,Ontario,37917,2744,0,88,1,0
2020-07-08,Ontario,38079,2748,0,162,4,0
2020-07-09,Ontario,38200,2750,0,121,2,0
2020-07-10,Ontario,38323,2760,0,123,10,0
2020-07-11,Ontario,38398,2760,0,75,0,0
2020-07-12,Ontario,38481,2764,0,83,4,0
2020-07-13,Ontario,38730,2767,0,249,3,0
2020-07-14,Ontario,38814,2769,0,84,2,0
2020-07-15,Ontario,38918,2778,0,104,9,0
2020-07-16,Ontario,39043,2784,0,125,6,0
2020-07-17,Ontario,39164,2790,0,121,6,0
2020-07-18,Ontario,39316,2791,0,152,1,0
2020-07-19,Ontario,39434,2794,0,118,3,0
2020-07-20,Ontario,39553,2795,0,119,1,0
2020-07-21,Ontario,39718,2798,0,165,3,0
2020-07-22,Ontario,39824,2799,0,106,1,0
2020-07-23,Ontario,39936,2799,0,112,0,0
2020-07-24,Ontario,40341,2800,0,405,1,0
2020-07-25,Ontario,40457,2802,0,116,2,0
2020-07-26,Ontario,40558,2806,0,101,4,0
2020-07-27,Ontario,40673,2807,0,115,1,0
2020-07-28,Ontario,40787,2812,0,114,5,0
2020-07-29,Ontario,40873,2813,0,86,1,0
2020-07-30,Ontario,40953,2816,0,80,3,0
2020-07-31,Ontario,41178,2819,0,225,3,0
2020-08-01,Ontario,41257,2821,0,79,2,0
2020-08-02,Ontario,41333,2822,0,76,1,0
2020-08-03,Ontario,41391,2825,0,58,3,0
2020-08-04,Ontario,41495,2828,0,104,3,0
2020-08-05,Ontario,41560,2829,0,65,1,0
2020-08-06,Ontario,41635,2829,0,75,0,0
2020-08-07,Ontario,41815,2829,0,180,0,0
2020-08-08,Ontario,41894,2831,0,79,2,0
2020-08-09,Ontario,41962,2832,0,68,1,0
2020-08-10,Ontario,42082,2832,0,120,0,0
2020-08-11,Ontario,42162,2832,0,80,0,0
2020-08-12,Ontario,42233,2833,0,71,1,0
2020-08-13,Ontario,42313,2834,0,80,1,0
2020-08-14,Ontario,42412,2835,0,99,1,0
2020-08-15,Ontario,42501,2836,0,89,1,0
2020-08-16,Ontario,42563,2836,0,62,0,0
2020-08-17,Ontario,42686,2836,0,123,0,0
2020-08-18,Ontario,42800,2837,0,114,1,0
2020-08-19,Ontario,42890,2837,0,90,0,0
2020-08-20,Ontario,42983,2838,0,93,1,0
2020-08-21,Ontario,43126,2841,0,143,3,0
2020-08-22,Ontario,43218,2842,0,92,1,0
2020-08-23,Ontario,43323,2842,0,105,0,0
2020-08-24,Ontario,43454,2843,0,131,1,0
2020-08-25,Ontario,43541,2845,0,87,2,0
2020-08-26,Ontario,43658,2848,0,117,3,0
2020-08-27,Ontario,43801,2848,0,143,0,0
2020-08-28,Ontario,43919,2855,0,118,7,0
2020-08-29,Ontario,44045,2856,0,126,1,0
2020-08-30,Ontario,44143,2856,0,98,0,0
2020-08-31,Ontario,44279,2857,0,136,1,0
2020-09-01,Ontario,44418,2858,0,139,1,0
2020-09-02,Ontario,44572,2858,0,154,0,0
2020-09-03,Ontario,44720,2859,0,148,1,0
2020-09-04,Ontario,44852,2859,0,132,0,0
2020-09-05,Ontario,45019,2859,0,167,0,0
2020-09-06,Ontario,45156,2861,0,137,2,0
2020-09-07,Ontario,45314,2862,0,158,1,0
2020-09-08,Ontario,45545,2862,0,231,0,0
2020-09-09,Ontario,45724,2862,0,179,0,0
2020-09-10,Ontario,45887,2863,0,163,1,0
2020-09-11,Ontario,46118,2863,0,231,0,0
2020-09-12,Ontario,46323,2863,0,205,0,0
2020-09-13,Ontario,46485,2863,0,162,0,0
2020-09-14,Ontario,46905,2865,0,420,2,0
2020-09-15,Ontario,47165,2870,0,260,5,0
2020-09-16,Ontario,47488,2872,0,323,2,0
2020-09-17,Ontario,47688,2873,0,200,1,0
2020-09-18,Ontario,48219,2875,0,531,2,0
2020-09-19,Ontario,48317,2876,0,98,1,0
2020-09-20,Ontario,48950,2876,0,633,0,0
2020-09-21,Ontario,49442,2879,0,492,3,0
2020-09-22,Ontario,49944,2883,0,502,4,0
2020-09-23,Ontario,50273,2885,0,329,2,0
2020-09-24,Ontario,50637,2885,0,364,0,0
2020-09-25,Ontario,51166,2886,0,529,1,0
2020-09-26,Ontario,51439,2887,0,273,1,0
2020-09-27,Ontario,52134,2888,0,695,1,0
2020-09-28,Ontario,52449,2889,0,315,1,0
2020-09-29,Ontario,53115,2892,0,666,3,0
2020-09-30,Ontario,54059,2896,0,944,4,0
2020-10-01,Ontario,54643,2899,0,584,3,0
2020-10-02,Ontario,55375,2983,0,732,84,0
2020-10-03,Ontario,55522,2993,0,147,10,0
2020-10-04,Ontario,56544,3026,0,1022,33,0
2020-10-05,Ontario,57238,3035,0,694,9,0
2020-10-06,Ontario,57795,3038,0,557,3,0
2020-10-07,Ontario,58202,3039,0,407,1,0
2020-10-08,Ontario,58913,3043,0,711,4,0
2020-10-09,Ontario,60189,3048,0,1276,5,0
2020-10-10,Ontario,61078,3055,0,889,7,0
2020-10-11,Ontario,61678,3056,0,600,1,0
2020-10-12,Ontario,61678,3056,0,0,0,0
2020-10-13,Ontario,63300,3069,0,1622,13,0
2020-10-14,Ontario,64092,3071,0,792,2,0
2020-10-15,Ontario,64826,3078,0,734,7,0
2020-10-16,Ontario,65730,3089,0,904,11,0
2020-10-17,Ontario,65869,3090,0,139,1,0
2020-10-18,Ontario,67027,3101,0,1158,11,0
2020-10-19,Ontario,67749,3103,0,722,2,0
2020-10-20,Ontario,68556,3107,0,807,4,0
2020-10-21,Ontario,69362,3115,0,806,8,0
2020-10-22,Ontario,70270,3124,0,908,9,0
2020-10-23,Ontario,71140,3131,0,870,7,0
2020-10-24,Ontario,71423,3132,0,283,1,0
2020-10-25,Ontario,73143,3141,0,1720,9,0
2020-10-26,Ontario,73984,3151,0,841,10,0
2020-10-27,Ontario,74867,3153,0,883,2,0
2020-10-28,Ontario,75665,3159,0,798,6,0
2020-10-29,Ontario,76660,3170,0,995,11,0
2020-10-30,Ontario,77655,3179,0,995,9,0
2020-10-31,Ontario,78532,3186,0,877,7,0
2020-11-01,Ontario,79515,3195,0,983,9,0
2020-11-02,Ontario,80570,3205,0,1055,10,0
2020-11-03,Ontario,81686,3220,0,1116,15,0
2020-11-04,Ontario,82687,3235,0,1001,15,0
2020-11-05,Ontario,82834,3245,0,147,10,0
2020-11-06,Ontario,84759,3265,0,1925,20,0
2020-11-07,Ontario,85991,3276,0,1232,11,0
2020-11-08,Ontario,87205,3285,0,1214,9,0
2020-11-09,Ontario,88696,3300,0,1491,15,0
2020-11-10,Ontario,90227,3320,0,1531,20,0
2020-11-11,Ontario,91613,3337,0,1386,17,0
2020-11-12,Ontario,93145,3352,0,1532,15,0
2020-11-13,Ontario,94570,3368,0,1425,16,0
2020-11-14,Ontario,95964,3387,0,1394,19,0
2020-11-15,Ontario,97371,3408,0,1407,21,0
2020-11-16,Ontario,98778,3418,0,1407,10,0
2020-11-17,Ontario,100214,3432,0,1436,14,0
2020-11-18,Ontario,101508,3466,0,1294,34,0
2020-11-19,Ontario,102867,3491,0,1359,25,0
2020-11-20,Ontario,104307,3501,0,1440,10,0
2020-11-21,Ontario,105860,3520,0,1553,19,0
2020-11-22,Ontario,107347,3532,0,1487,12,0
2020-11-23,Ontario,108677,3553,0,1330,21,0
2020-11-24,Ontario,110066,3576,0,1389,23,0
2020-11-25,Ontario,111376,3576,0,1310,0,0
2020-11-26,Ontario,112898,3593,0,1522,17,0
2020-11-27,Ontario,114749,3616,0,1851,23,0
2020-11-28,Ontario,116517,3640,0,1768,24,0
2020-11-29,Ontario,118150,3661,0,1633,21,0
2020-11-30,Ontario,119897,3672,0,1747,11,0
2020-12-01,Ontario,121770,3680,0,1873,8,0
2020-12-02,Ontario,123639,3714,0,1869,34,0
2020-12-03,Ontario,125233,3727,0,1594,13,0
2020-12-04,Ontario,127130,3759,0,1897,32,0
2020-12-05,Ontario,128997,3774,0,1867,15,0
2020-12-06,Ontario,130962,3794,0,1965,20,0
2020-12-07,Ontario,132736,3816,0,1774,22,0
2020-12-08,Ontario,134605,3827,0,1869,11,0
2020-12-09,Ontario,136599,3861,0,1994,34,0
2020-12-10,Ontario,138529,3891,0,1930,30,0
2020-12-11,Ontario,140320,3931,0,1791,40,0
2020-12-12,Ontario,142171,3949,0,1851,18,0
2020-12-13,Ontario,143873,3968,0,1702,19,0
2020-12-14,Ontario,146067,3988,0,2194,20,0
2020-12-15,Ontario,148233,4017,0,2166,29,0
2020-12-16,Ontario,150468,4050,0,2235,33,0
2020-12-17,Ontario,152898,4081,0,2430,31,0
2020-12-18,Ontario,155180,4112,0,2282,31,0
2020-12-19,Ontario,157749,4141,0,2569,29,0
2020-12-20,Ontario,159871,4167,0,2122,26,0
2020-12-21,Ontario,162052,4181,0,2181,14,0
2020-12-22,Ontario,164318,4207,0,2266,26,0
2020-12-23,Ontario,166802,4248,0,2484,41,0
2020-12-24,Ontario,169137,4303,0,2335,55,0
2020-12-25,Ontario,169694,4304,0,557,1,0
2020-12-26,Ontario,171892,4327,0,2198,23,0
2020-12-27,Ontario,173655,4342,0,1763,15,0
2020-12-28,Ontario,176814,4424,0,3159,82,0
2020-12-29,Ontario,179198,4463,0,2384,39,0
2020-12-30,Ontario,183104,4499,0,3906,36,0
2020-12-31,Ontario,186355,4556,0,3251,57,0
2021-01-01,Ontario,187344,4568,0,989,12,0
2021-01-02,Ontario,191035,4617,0,3691,49,0
2021-01-03,Ontario,195368,4664,0,4333,47,0
2021-01-04,Ontario,198929,4702,0,3561,38,0
2021-01-05,Ontario,202085,4749,0,3156,47,0
2021-01-06,Ontario,205283,4800,0,3198,51,0
2021-01-07,Ontario,208691,4871,0,3408,71,0
2021-01-08,Ontario,212962,4909,0,4271,38,0
2021-01-09,Ontario,216674,4957,0,3712,48,0
2021-01-10,Ontario,220394,4992,0,3720,35,0
2021-01-11,Ontario,223857,5021,0,3463,29,0
2021-01-12,Ontario,226609,5074,0,2752,53,0
2021-01-13,Ontario,229854,5147,0,3245,73,0
2021-01-14,Ontario,233065,5209,0,3211,62,0
2021-01-15,Ontario,236127,5302,0,3062,93,0
2021-01-16,Ontario,239066,5361,0,2939,59,0
2021-01-17,Ontario,242339,5418,0,3273,57,0
2021-01-18,Ontario,244883,5442,0,2544,24,0
2021-01-19,Ontario,247144,5501,0,2261,59,0
2021-01-20,Ontario,249753,5587,0,2609,86,0
2021-01-21,Ontario,252542,5632,0,2789,45,0
2021-01-22,Ontario,255074,5724,0,2532,92,0
2021-01-23,Ontario,257403,5764,0,2329,40,0
2021-01-24,Ontario,259647,5811,0,2244,47,0
2021-01-25,Ontario,261594,5854,0,1947,43,0
2021-01-26,Ontario,263364,5921,0,1770,67,0
2021-01-27,Ontario,265150,5978,0,1786,57,0
2021-01-28,Ontario,267173,6025,0,2023,47,0
2021-01-29,Ontario,269142,6095,0,1969,70,0
2021-01-30,Ontario,271060,6160,0,1918,65,0
2021-01-31,Ontario,272917,6196,0,1857,36,0
2021-02-01,Ontario,274773,6232,0,1856,36,0
2021-02-02,Ontario,275638,6266,0,865,34,0
2021-02-03,Ontario,276842,6310,0,1204,44,0
2021-02-04,Ontario,278304,6365,0,1462,55,0
2021-02-05,Ontario,280088,6435,0,1784,70,0
2021-02-06,Ontario,281439,6480,0,1351,45,0
2021-02-07,Ontario,282932,6497,0,1493,17,0
2021-02-08,Ontario,284138,6532,0,1206,35,0
2021-02-09,Ontario,285166,6559,0,1028,27,0
2021-02-10,Ontario,286321,6598,0,1155,39,0
2021-02-11,Ontario,287262,6614,0,941,16,0
2021-02-12,Ontario,287873,6637,0,611,23,0
2021-02-13,Ontario,289924,6660,0,2051,23,0
2021-02-14,Ontario,290677,6660,0,753,0,0
2021-02-15,Ontario,291451,6679,0,774,19,0
2021-02-16,Ontario,292735,6716,0,1284,37,0
2021-02-17,Ontario,293538,6732,0,803,16,0
2021-02-18,Ontario,294697,6783,0,1159,51,0
2021-02-19,Ontario,295841,6824,0,1144,41,0
2021-02-20,Ontario,297011,6848,0,1170,24,0
2021-02-21,Ontario,298154,6861,0,1143,13,0
2021-02-22,Ontario,298800,6872,0,646,11,0
2021-02-23,Ontario,300235,6884,0,1435,12,0
2021-02-24,Ontario,301379,6895,0,1144,11,0
2021-02-25,Ontario,302573,6918,0,1194,23,0
2021-02-26,Ontario,303815,6944,0,1242,26,0
2021-02-27,Ontario,304962,6960,0,1147,16,0
2021-02-28,Ontario,306057,6980,0,1095,20,0
2021-03-01,Ontario,307176,6986,0,1119,6,0
2021-03-02,Ontario,308091,6997,0,915,11,0
2021-03-03,Ontario,309022,7014,0,931,17,0
2021-03-04,Ontario,310165,7024,0,1143,10,0
2021-03-05,Ontario,311013,7046,0,848,22,0
2021-03-06,Ontario,312447,7052,0,1434,6,0
2021-03-07,Ontario,313908,7067,0,1461,15,0
2021-03-08,Ontario,315460,7077,0,1552,10,0
2021-03-09,Ontario,316751,7083,0,1291,6,0
2021-03-10,Ontario,317905,7099,0,1154,16,0
2021-03-11,Ontario,319084,7109,0,1179,10,0
2021-03-12,Ontario,320494,7127,0,1410,18,0
2021-03-13,Ontario,322024,7138,0,1530,11,0
2021-03-14,Ontario,323526,7153,0,1502,15,0
2021-03-15,Ontario,324715,7162,0,1189,9,0
2021-03-16,Ontario,325826,7173,0,1111,11,0
2021-03-17,Ontario,327369,7187,0,1543,14,0
2021-03-18,Ontario,328926,7202,0,1557,15,0
2021-03-19,Ontario,330691,7212,0,1765,10,0
2021-03-20,Ontario,332485,7223,0,1794,11,0
2021-03-21,Ontario,334132,7241,0,1647,18,0
2021-03-22,Ontario,335762,7244,0,1630,3,0
2021-03-23,Ontario,337270,7253,0,1508,9,0
2021-03-24,Ontario,338740,7263,0,1470,10,0
2021-03-25,Ontario,341032,7280,0,2292,17,0
2021-03-26,Ontario,343137,7292,0,2105,12,0
2021-03-27,Ontario,345473,7308,0,2336,16,0
2021-03-28,Ontario,347783,7327,0,2310,19,0
2021-03-29,Ontario,349825,7337,0,2042,10,0
2021-03-30,Ontario,351034,7351,0,1209,14,0
2021-03-31,Ontario,356576,7366,0,5542,15,0
2021-04-01,Ontario,359074,7389,0,2498,23,0
2021-04-02,Ontario,361147,7412,0,2073,23,0
2021-04-03,Ontario,365382,7428,0,4235,16,0
2021-04-04,Ontario,367501,7440,0,2119,12,0
2021-04-05,Ontario,371317,7450,0,3816,10,0
2021-04-06,Ontario,374544,7458,0,3227,8,0
2021-04-07,Ontario,377999,7475,0,3455,17,0
2021-04-08,Ontario,381549,7494,0,3550,19,0
2021-04-09,Ontario,385604,7512,0,4055,18,0
2021-04-10,Ontario,389648,7531,0,4044,19,0
2021-04-11,Ontario,394197,7552,0,4549,21,0
2021-04-12,Ontario,398461,7567,0,4264,15,0
2021-04-13,Ontario,402003,7582,0,3542,15,0
2021-04-14,Ontario,406563,7610,0,4560,28,0
2021-04-15,Ontario,411346,7639,0,4783,29,0
2021-04-16,Ontario,416141,7664,0,4795,25,0
2021-04-17,Ontario,420241,7698,0,4100,34,0
2021-04-18,Ontario,424854,7716,0,4613,18,0
2021-04-19,Ontario,429240,7735,0,4386,19,0
2021-04-20,Ontario,432666,7757,0,3426,22,0
2021-04-21,Ontario,436693,7789,0,4027,32,0
2021-04-22,Ontario,441059,7829,0,4366,40,0
2021-04-23,Ontario,445407,7863,0,4348,34,0
2021-04-24,Ontario,449446,7887,0,4039,24,0
2021-04-25,Ontario,453337,7911,0,3891,24,0
2021-04-26,Ontario,456753,7935,0,3416,24,0
2021-04-27,Ontario,459790,7964,0,3037,29,0
2021-04-28,Ontario,463770,7988,0,3980,24,0
2021-04-29,Ontario,468485,8029,0,4715,41,0
2021-04-30,Ontario,472291,8050,0,3806,21,0
2021-05-01,Ontario,474595,8079,0,2304,29,0
2021-05-02,Ontario,477138,8102,0,2543,23,0
2021-05-03,Ontario,482447,8118,0,5309,16,0
2021-05-04,Ontario,485172,8146,0,2725,28,0
2021-05-05,Ontario,488535,8187,0,3363,41,0
2021-05-06,Ontario,491926,8213,0,3391,26,0
2021-05-07,Ontario,494884,8236,0,2958,23,0
2021-05-08,Ontario,497032,8261,0,2148,25,0
2021-05-09,Ontario,499246,8308,0,2214,47,0
2021-05-10,Ontario,503296,8327,0,4050,19,0
2021-05-11,Ontario,505364,8342,0,2068,15,0
2021-05-12,Ontario,508043,8374,0,2679,32,0
2021-05-13,Ontario,509951,8405,0,1908,31,0
2021-05-14,Ontario,513107,8431,0,3156,26,0
2021-05-15,Ontario,514907,8455,0,1800,24,0
2021-05-16,Ontario,516507,8485,0,1600,30,0
2021-05-17,Ontario,519576,8489,0,3069,4,0
2021-05-18,Ontario,521031,8506,0,1455,17,0
2021-05-19,Ontario,523186,8525,0,2155,19,0
2021-05-20,Ontario,525365,8552,0,2179,27,0
2021-05-21,Ontario,527111,8579,0,1746,27,0
2021-05-22,Ontario,528516,8599,0,1405,20,0
2021-05-23,Ontario,529748,8614,0,1232,15,0
2021-05-24,Ontario,530104,8622,0,356,8,0
2021-05-25,Ontario,531362,8655,0,1258,33,0
2021-05-26,Ontario,532198,8678,0,836,23,0
2021-05-27,Ontario,535087,8697,0,2889,19,0
2021-05-28,Ontario,536274,8711,0,1187,14,0
2021-05-29,Ontario,537138,8726,0,864,15,0
2021-05-30,Ontario,537919,8744,0,781,18,0
2021-05-31,Ontario,539196,8757,0,1277,13,0
2021-06-01,Ontario,539910,8766,0,714,9,0
2021-06-02,Ontario,540763,8791,0,853,25,0
2021-06-03,Ontario,541641,8801,0,878,10,0
2021-06-04,Ontario,542526,8820,0,885,19,0
2021-06-05,Ontario,542950,8844,0,424,24,0
2021-06-06,Ontario,543601,8854,0,651,10,0
2021-06-07,Ontario,544363,8869,0,762,15,0
2021-06-08,Ontario,544636,8887,0,273,18,0
2021-06-09,Ontario,545117,8920,0,481,33,0
2021-06-10,Ontario,545692,8931,0,575,11,0
2021-06-11,Ontario,546224,8935,0,532,4,0
2021-06-12,Ontario,546624,8950,0,400,15,0
2021-06-13,Ontario,547034,8957,0,410,7,0
2021-06-14,Ontario,547657,8961,0,623,4,0
2021-06-15,Ontario,547959,8974,0,302,13,0
2021-06-16,Ontario,548388,8986,0,429,12,0
2021-06-17,Ontario,548745,8993,0,357,7,0
2021-06-18,Ontario,549048,8994,0,303,1,0
2021-06-19,Ontario,549324,9007,0,276,13,0
2021-06-20,Ontario,549553,9019,0,229,12,0
2021-06-21,Ontario,550084,9037,0,531,18,0
2021-06-22,Ontario,550239,9082,0,155,45,0
2021-06-23,Ontario,550542,9093,0,303,11,0
2021-06-24,Ontario,550848,9099,0,306,6,0
2021-06-25,Ontario,551136,9101,0,288,2,0
2021-06-26,Ontario,551394,9114,0,258,13,0
2021-06-27,Ontario,551595,9126,0,201,12,0
2021-06-28,Ontario,552006,9129,0,411,3,0
2021-06-29,Ontario,552180,9154,0,174,25,0
2021-06-30,Ontario,552415,9168,0,235,14,0
2021-07-01,Ontario,552476,9187,0,61,19,0
2021-07-02,Ontario,552857,9196,0,381,9,0
2021-07-03,Ontario,553033,9205,0,176,9,0
2021-07-04,Ontario,553180,9214,0,147,9,0
2021-07-05,Ontario,553551,9215,0,371,1,0
2021-07-06,Ontario,553651,9224,0,100,9,0
2021-07-07,Ontario,553876,9224,0,225,0,0
2021-07-08,Ontario,554104,9228,0,228,4,0
2021-07-09,Ontario,554297,9237,0,193,9,0
2021-07-10,Ontario,554424,9245,0,127,8,0
2021-07-11,Ontario,554546,9251,0,122,6,0
2021-07-12,Ontario,554730,9251,0,184,0,0
2021-07-13,Ontario,554866,9258,0,136,7,0
2021-07-14,Ontario,555016,9265,0,150,7,0
2021-07-15,Ontario,555146,9275,0,130,10,0
2021-07-16,Ontario,555332,9285,0,186,10,0
2021-07-17,Ontario,555449,9288,0,117,3,0
2021-07-18,Ontario,555589,9294,0,140,6,0
2021-07-19,Ontario,555803,9294,0,214,0,0
2021-07-20,Ontario,555927,9296,0,124,2,0
2021-07-21,Ontario,556082,9300,0,155,4,0
2021-07-22,Ontario,556282,9307,0,200,7,0
2021-07-23,Ontario,556462,9308,0,180,1,0
2021-07-24,Ontario,556560,9311,0,98,3,0
2021-07-25,Ontario,556669,9313,0,109,2,0
2021-07-26,Ontario,556930,9316,0,261,3,0
2021-07-27,Ontario,557046,9321,0,116,5,0
2021-07-28,Ontario,557237,9325,0,191,4,0
2021-07-29,Ontario,557466,9328,0,229,3,0
2021-07-30,Ontario,557703,9339,0,237,11,0
2021-07-31,Ontario,557866,9345,0,163,6,0
2021-08-01,Ontario,558007,9347,0,141,2,0
2021-08-02,Ontario,558036,9348,0,29,1,0
2021-08-03,Ontario,558466,9349,0,430,1,0
2021-08-04,Ontario,558626,9360,0,160,11,0
2021-08-05,Ontario,558918,9374,0,292,14,0
2021-08-06,Ontario,559293,9392,0,375,18,0
2021-08-07,Ontario,559504,9401,0,211,9,0
2021-08-08,Ontario,559711,9407,0,207,6,0
2021-08-09,Ontario,560401,9407,0,690,0,0
2021-08-10,Ontario,560717,9409,0,316,2,0
2021-08-11,Ontario,561132,9412,0,415,3,0
2021-08-12,Ontario,561647,9412,0,515,0,0
2021-08-13,Ontario,562069,9416,0,422,4,0
2021-08-14,Ontario,562376,9418,0,307,2,0
2021-08-15,Ontario,562656,9418,0,280,0,0
2021-08-16,Ontario,563739,9418,0,1083,0,0
2021-08-17,Ontario,564135,9428,0,396,10,0
2021-08-18,Ontario,564569,9431,0,434,3,0
2021-08-19,Ontario,565336,9448,0,767,17,0
2021-08-20,Ontario,565993,9450,0,657,2,0
2021-08-21,Ontario,566296,9451,0,303,1,0
2021-08-22,Ontario,566769,9453,0,473,2,0
2021-08-23,Ontario,567937,9453,0,1168,0,0
2021-08-24,Ontario,568127,9471,0,190,18,0
2021-08-25,Ontario,569163,9535,0,1036,64,0
2021-08-26,Ontario,569894,9536,0,731,1,0
2021-08-27,Ontario,570699,9544,0,805,8,0
2021-08-28,Ontario,571202,9550,0,503,6,0
2021-08-29,Ontario,571789,9550,0,587,0,0
2021-08-30,Ontario,572856,9551,0,1067,1,0
2021-08-31,Ontario,573456,9559,0,600,8,0
2021-09-01,Ontario,574205,9573,0,749,14,0
2021-09-02,Ontario,575037,9583,0,832,10,0
2021-09-03,Ontario,575888,9590,0,851,7,0
2021-09-04,Ontario,576512,9597,0,624,7,0
2021-09-05,Ontario,577078,9598,0,566,1,0
2021-09-06,Ontario,577182,9598,0,104,0,0
2021-09-07,Ontario,578708,9607,0,1526,9,0
2021-09-08,Ontario,579313,9625,0,605,18,0
2021-09-09,Ontario,580184,9634,0,871,9,0
2021-09-10,Ontario,581001,9649,0,817,15,0
2021-09-11,Ontario,581573,9653,0,572,4,0
2021-09-12,Ontario,582173,9659,0,600,6,0
2021-09-13,Ontario,583202,9667,0,1029,8,0
2021-09-14,Ontario,583808,9675,0,606,8,0
2021-09-15,Ontario,584531,9679,0,723,4,0
2021-09-16,Ontario,585365,9683,0,834,4,0
2021-09-17,Ontario,586189,9687,0,824,4,0
2021-09-18,Ontario,586692,9696,0,503,9,0
2021-09-19,Ontario,587229,9702,0,537,6,0
